41
 simulation time
 STEAM DOME PRESSURE
 REACTOR POWER
 RECIRCULATION FLOW
 FINE COLLAPSED LEVEL OF REACTOR VESSEL
 COARSE COLLAPSED LEVEL OF REACTOR VESSEL
 FEEDWATER FLOW
 STEAM FLOW
 FLOW OF SYSTEM 314
 FLOW OF SYSTEM 323
 FLOW OF SYSTEM 327
 PRIMARY STEAM LINE BREAK FLOW
 SECONDARY STEAM LINE BREAK FLOW
 DRYWELL PRESSURE
 WETWELL PRESSURE
 ROTATION SPEED OF RECIRCULATION PUMP
 TOTAL STEAM LINE BREAK FLOW
 GAS TEMPERATURE OF DRYWELL
 GAS TEMPERATURE OF WETWELL
 LIQUID TEMPERATURE OF WETWELL
 MASS OF COOLANT IN REACTOR VESSEL
 INTEGRATED STEAM LINE BREAK FLOW
 INTEGRATED ENTHALPY OF STEAM LINE BREAK FLOW
 LEVEL OF REACTOR VESSEL MEASURED FROM DC AND
 MASS FLOW OF RECIRCULATION PUMPS
 SPECIFIC ENTHALPY OF STEAM LINE BREAK FLOW
 FLOW OF SYSTEM 322
 ROTATION SPEED OF MOTOR OF RECIRCULATION PUMP
 WATER LEVEL OF WETWELL
 MASS FLOW OF LAST PIPE IN SYSTEM 314
 MASS FLOW OF VENT PIPES
 SPRAY MASS FLOW TO DRYWELL
 TEMPERATURE OF SPRAY GOING TO DRYWELL
 SPRAY MASS FLOW TO WETWELL
 TEMPERATURE OF SPRAY GOING TO WETWELL
 SIMULATION TIME STEP
 NUMBER OF ITERATIONS
 NUMBER OF ITERATIONS BY SIX-EQUATION MODEL
 INTEGRATED MASS ERROR OF LIQUID
 INTEGRATED MASS ERROR OF STEAM
 INTEGRATED MASS ERROR OF NONCONDENSABLE GAS
    102.8469        7.210119       0.6229697        6561.780        4.235558        4.235541        1096.069        28.30050        833.6998        0.000000      -0.8438829E-03    464.4593        98.46751        132575.1        98380.67        1053.986        562.9268        366.9257        293.9794        293.4487        0.000000        568.2352        1578312.        4.235669        6315.535        2773.759        0.000000        24.39736        8.806449        1735.438       0.1111421E-06    0.000000        273.1600        0.000000        273.1600       0.1562500E-02    9.000000        3.000000        4.344154       -2.822835      -0.3070589E-10
    102.8484        7.209918       0.6210604        6559.822        4.235609        4.235592        1095.948        28.08112        833.2685        0.000000      -0.8949051E-03    464.4461        98.70584        132633.2        98382.96        1053.726        563.1519        367.0017        293.9814        293.4490        0.000000        569.1151        1580752.        4.235720        6314.708        2773.745        0.000000        24.39756        8.806514        1692.193       0.1111931E-06    0.000000        273.1600        0.000000        273.1600       0.1562500E-02    9.000000        3.000000        4.373985       -2.801986      -0.3070455E-10
    102.8500        7.209715       0.6191913        6557.874        4.235661        4.235644        1095.820        27.86343        832.8046        0.000000      -0.9501824E-03    464.4332        98.90826        132691.4        98385.20        1053.465        563.3414        367.0778        293.9832        293.4493        0.000000        569.9954        1583194.        4.235773        6313.823        2773.732        0.000000        24.39775        8.806578        1650.526       0.1112440E-06    0.000000        273.1600        0.000000        273.1600       0.1562500E-02    11.00000        5.000000        4.385985       -2.799916      -0.3070472E-10
    102.8531        7.209309       0.6158883        6554.025        4.235766        4.235750        1095.547        27.43476        831.9064        0.000000      -0.1044931E-02    464.4120        99.30520        132808.0        98389.54        1052.941        563.7172        367.2297        293.9869        293.4499        0.000000        571.7570        1588080.        4.235879        6312.135        2773.703       0.5193928E-01    24.39808        8.806706        1571.328       0.1113458E-06    0.000000        273.1600       0.5193928E-01    291.7535       0.3125000E-02    13.00000        6.000000        4.417365       -2.791631      -0.3070442E-10
    102.8562        7.208905       0.6124789        6550.211        4.235876        4.235859        1095.239        27.01269        831.1081        0.000000      -0.1113723E-02    464.3905        99.72877        132923.2        98393.63        1052.417        564.1192        367.3805        293.9904        293.4505        0.000000        573.5198        1592970.        4.235991        6310.523        2773.673        0.000000        24.39840        8.806834        1498.851       0.1114444E-06    0.000000        273.1600        0.000000        273.1600       0.3125000E-02    10.00000        4.000000        4.476496       -2.769917      -0.3070507E-10
    102.8594        7.208500       0.6090746        6546.431        4.235991        4.235973        1094.897        26.59711        830.3757        0.000000      -0.1169688E-02    464.3701        100.1308        133039.7        98397.64        1051.892        564.5009        367.5317        293.9938        293.4512        0.000000        575.2839        1597862.        4.236105        6308.896        2773.640        0.000000        24.39872        8.806963        1432.173       0.1115450E-06    0.000000        273.1600        0.000000        273.1600       0.3125000E-02    10.00000        4.000000        4.537784       -2.748317      -0.3070540E-10
    102.8625        7.208094       0.6056891        6542.684        4.236108        4.236092        1094.523        26.18793        829.7120        0.000000      -0.1209758E-02    464.3501        100.5187        133156.3        98401.51        1051.368        564.8688        367.6832        293.9971        293.4518        0.000000        577.0491        1602758.        4.236225        6307.238        2773.604        0.000000        24.39905        8.807091        1370.797       0.1116454E-06    0.000000        273.1600        0.000000        273.1600       0.3125000E-02    10.00000        4.000000        4.597849       -2.726896      -0.3070701E-10
    102.8656        7.207686       0.6023191        6538.970        4.236231        4.236214        1094.116        25.78503        829.1622        0.000000      -0.1231041E-02    464.3301        100.8890        133272.8        98405.25        1050.844        565.2191        367.8343        294.0003        293.4525        0.000000        578.8154        1607658.        4.236348        6305.558        2773.567        0.000000        24.39937        8.807219        1314.729       0.1117450E-06    0.000000        273.1600        0.000000        273.1600       0.3125000E-02    10.00000        4.000000        4.659296       -2.703942      -0.3070884E-10
    102.8688        7.207275       0.5989631        6535.290        4.236357        4.236340        1093.679        25.38834        828.6874        0.000000      -0.1232079E-02    464.3098        101.2439        133389.3        98408.88        1050.320        565.5538        367.9851        294.0034        293.4531        0.000000        580.5828        1612559.        4.236475        6303.871        2773.529       0.4354872E-01    24.39970        8.807347        1263.722       0.1118440E-06    0.000000        273.1600       0.4354872E-01    291.7536       0.3125000E-02    10.00000        4.000000        4.721395       -2.679278      -0.3071150E-10
    102.8750        7.206441       0.5931810        6528.103        4.236614        4.236597        1092.759        24.61900        827.8899        0.000000      -0.1156079E-02    464.2638        101.8484        133624.3        98415.73        1049.266        566.1121        368.2876        294.0092        293.4544        0.000000        584.1210        1622372.        4.236734        6300.444        2773.462        0.000000        24.40024        8.807605        1180.097       0.1120437E-06    0.000000        273.1600        0.000000        273.1600       0.6250000E-02    35.00000        26.00000        4.737305       -2.675539      -0.3071202E-10
    102.8812        7.205599       0.5868735        6521.031        4.236887        4.236870        1091.720        23.87297        827.3245        0.000000      -0.1011446E-02    464.2193        102.4594        133857.2        98422.25        1048.215        566.6786        368.5876        294.0148        293.4557        0.000000        587.6627        1632195.        4.237010        6296.989        2773.409        0.000000        24.40081        8.807862        1114.104       0.1122365E-06    0.000000        273.1600        0.000000        273.1600       0.6250000E-02    14.00000        6.000000        4.762194       -2.650168      -0.3071430E-10
    102.8875        7.204754       0.5804681        6514.066        4.237176        4.237159        1090.573        23.14955        826.9556        0.000000      -0.8150393E-03    464.1808        103.0279        134090.1        98428.55        1047.164        567.2087        368.8864        294.0201        293.4571        0.000000        591.2078        1642027.        4.237300        6293.412        2773.354        0.000000        24.40140        8.808122        1061.245       0.1124262E-06    0.000000        273.1600        0.000000        273.1600       0.6250000E-02    14.00000        6.000000        4.784769       -2.627359      -0.3071583E-10
