41
 simulation time
 STEAM DOME PRESSURE
 REACTOR POWER
 RECIRCULATION FLOW
 FINE COLLAPSED LEVEL OF REACTOR VESSEL
 COARSE COLLAPSED LEVEL OF REACTOR VESSEL
 FEEDWATER FLOW
 STEAM FLOW
 FLOW OF SYSTEM 314
 FLOW OF SYSTEM 323
 FLOW OF SYSTEM 327
 PRIMARY STEAM LINE BREAK FLOW
 SECONDARY STEAM LINE BREAK FLOW
 DRYWELL PRESSURE
 WETWELL PRESSURE
 ROTATION SPEED OF RECIRCULATION PUMP
 TOTAL STEAM LINE BREAK FLOW
 GAS TEMPERATURE OF DRYWELL
 GAS TEMPERATURE OF WETWELL
 LIQUID TEMPERATURE OF WETWELL
 MASS OF COOLANT IN REACTOR VESSEL
 INTEGRATED STEAM LINE BREAK FLOW
 INTEGRATED ENTHALPY OF STEAM LINE BREAK FLOW
 LEVEL OF REACTOR VESSEL MEASURED FROM DC AND
 MASS FLOW OF RECIRCULATION PUMPS
 SPECIFIC ENTHALPY OF STEAM LINE BREAK FLOW
 FLOW OF SYSTEM 322
 ROTATION SPEED OF MOTOR OF RECIRCULATION PUMP
 WATER LEVEL OF WETWELL
 MASS FLOW OF LAST PIPE IN SYSTEM 314
 MASS FLOW OF VENT PIPES
 SPRAY MASS FLOW TO DRYWELL
 TEMPERATURE OF SPRAY GOING TO DRYWELL
 SPRAY MASS FLOW TO WETWELL
 TEMPERATURE OF SPRAY GOING TO WETWELL
 SIMULATION TIME STEP
 NUMBER OF ITERATIONS
 NUMBER OF ITERATIONS BY SIX-EQUATION MODEL
 INTEGRATED MASS ERROR OF LIQUID
 INTEGRATED MASS ERROR OF STEAM
 INTEGRATED MASS ERROR OF NONCONDENSABLE GAS
    375.7000        3.844227       0.3009119E-01    4083.227        5.490226        5.490170      -0.6741880E-02    0.000000        0.000000        0.000000       0.2377874E-12    0.000000        0.000000        97467.20        97928.68        633.0222        0.000000        316.8305        293.5826        293.4660        0.000000        0.000000        0.000000        5.490095        4087.841        0.000000        0.000000        24.53575        8.787982      -0.9319016E-01   0.4387209E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        46.63581        18.29269      -0.4592466E-02
    375.8000        3.844626       0.3008844E-01    4083.186        5.490533        5.490478      -0.6742143E-02    0.000000        0.000000        0.000000       0.1753413E-12    0.000000        0.000000        97467.23        97928.63        633.0222        0.000000        316.8306        293.5825        293.4660        0.000000        0.000000        0.000000        5.490403        4087.797        0.000000        0.000000        24.53575        8.787982       0.9372351E-01   0.4063467E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        46.34429        18.28044      -0.4592466E-02
    375.9000        3.845025       0.3008569E-01    4083.144        5.490840        5.490785      -0.6742036E-02    0.000000        0.000000        0.000000      -0.2312086E-12    0.000000        0.000000        97467.26        97928.58        633.0223        0.000000        316.8306        293.5825        293.4660        0.000000        0.000000        0.000000        5.490710        4087.753        0.000000        0.000000        24.53575        8.787982      -0.9319473E-01   0.3682085E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        46.03831        18.26807      -0.4592466E-02
    376.0000        3.845424       0.3008295E-01    4083.103        5.491147        5.491092      -0.6742053E-02    0.000000        0.000000        0.000000       0.2192142E-12    0.000000        0.000000        97467.29        97928.53        633.0223        0.000000        316.8306        293.5824        293.4660        0.000000        0.000000        0.000000        5.491017        4087.709        0.000000        0.000000        24.53575        8.787983       0.9372120E-01   0.3251441E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        45.75105        18.25571      -0.4592466E-02
    376.1000        3.845823       0.3008020E-01    4083.062        5.491453        5.491399      -0.6742294E-02    0.000000        0.000000        0.000000       0.4665213E-12    0.000000        0.000000        97467.32        97928.48        633.0223        0.000000        316.8306        293.5824        293.4660        0.000000        0.000000        0.000000        5.491324        4087.666        0.000000        0.000000        24.53575        8.787983      -0.9319833E-01   0.2757397E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        45.44092        18.24346      -0.4592466E-02
    376.2000        3.846222       0.3007746E-01    4083.020        5.491760        5.491705      -0.6742684E-02    0.000000        0.000000        0.000000       0.7063378E-12    0.000000        0.000000        97467.35        97928.43        633.0223        0.000000        316.8307        293.5823        293.4660        0.000000        0.000000        0.000000        5.491632        4087.622        0.000000        0.000000        24.53575        8.787983       0.9371994E-01   0.2224878E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        45.15373        18.23109      -0.4592466E-02
    376.3000        3.846621       0.3007472E-01    4082.979        5.492066        5.492012      -0.6742971E-02    0.000000        0.000000        0.000000       0.8325921E-12    0.000000        0.000000        97467.38        97928.38        633.0223        0.000000        316.8307        293.5823        293.4659        0.000000        0.000000        0.000000        5.491939        4087.578        0.000000        0.000000        24.53575        8.787983      -0.9320079E-01   0.1680297E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        44.84367        18.21884      -0.4592466E-02
    376.4000        3.847021       0.3007198E-01    4082.938        5.492373        5.492319      -0.6743203E-02    0.000000        0.000000        0.000000       0.3517541E-12    0.000000        0.000000        97467.41        97928.34        633.0223        0.000000        316.8307        293.5822        293.4659        0.000000        0.000000        0.000000        5.492245        4087.534        0.000000        0.000000        24.53575        8.787983       0.9371986E-01   0.1253665E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        44.53843        18.20691      -0.4592466E-02
    376.5000        3.847420       0.3006924E-01    4082.896        5.492679        5.492625      -0.6743381E-02    0.000000        0.000000        0.000000       0.2157239E-12    0.000000        0.000000        97467.45        97928.28        633.0223        0.000000        316.8307        293.5822        293.4659        0.000000        0.000000        0.000000        5.492551        4087.491        0.000000        0.000000        24.53575        8.787984      -0.9320202E-01   0.9282176E-10    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        44.23265        18.19456      -0.4592466E-02
    376.6000        3.847820       0.3006651E-01    4082.855        5.492985        5.492931      -0.6743501E-02    0.000000        0.000000        0.000000      -0.5151817E-12    0.000000        0.000000        97467.48        97928.23        633.0223        0.000000        316.8307        293.5821        293.4659        0.000000        0.000000        0.000000        5.492858        4087.447        0.000000        0.000000        24.53575        8.787984       0.9372102E-01   0.7045542E-10    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        43.94561        18.18220      -0.4592466E-02
    376.7000        3.848219       0.3006377E-01    4082.814        5.493291        5.493237      -0.6743614E-02    0.000000        0.000000        0.000000      -0.7007479E-12    0.000000        0.000000        97467.51        97928.19        633.0223        0.000000        316.8308        293.5821        293.4659        0.000000        0.000000        0.000000        5.493164        4087.404        0.000000        0.000000        24.53575        8.787984      -0.9320203E-01   0.3675479E-10    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        43.63570        18.16994      -0.4592466E-02
    376.8000        3.848619       0.3006104E-01    4082.773        5.493597        5.493543      -0.6743702E-02    0.000000        0.000000        0.000000      -0.4180241E-12    0.000000        0.000000        97467.54        97928.13        633.0223        0.000000        316.8308        293.5820        293.4659        0.000000        0.000000        0.000000        5.493470        4087.360        0.000000        0.000000        24.53575        8.787984       0.9372340E-01   0.1873046E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        43.34874        18.15758      -0.4592466E-02
    376.9000        3.849019       0.3005830E-01    4082.732        5.493902        5.493848      -0.6743756E-02    0.000000        0.000000        0.000000      -0.1784908E-12    0.000000        0.000000        97467.57        97928.09        633.0223        0.000000        316.8308        293.5820        293.4659        0.000000        0.000000        0.000000        5.493776        4087.316        0.000000        0.000000        24.53575        8.787985      -0.9320086E-01  -0.8355728E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        43.03892        18.14532      -0.4592466E-02
